12:29:32.055PM INFO  com.library.aspect.LoggingAspect - Aspect is initialized
12:29:38.756PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.756PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.757PM INFO  c.l.controller.AuthorController - Counter : 1575
12:29:38.757PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.757PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.757PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.757PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.757PM INFO  c.l.controller.AuthorController - Counter : 1576
12:29:38.757PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.757PM INFO  c.l.controller.AuthorController - Counter : 1577
12:29:38.757PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.757PM INFO  c.l.controller.AuthorController - Counter : 1578
12:29:38.758PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.758PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.758PM INFO  c.l.controller.AuthorController - Counter : 1579
12:29:38.757PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.758PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.758PM INFO  c.l.controller.AuthorController - Counter : 1580
12:29:38.758PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.758PM INFO  c.l.controller.AuthorController - Counter : 1581
12:29:38.758PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.758PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.759PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.759PM INFO  c.l.controller.AuthorController - Counter : 1582
12:29:38.759PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.759PM INFO  c.l.controller.AuthorController - Counter : 1583
12:29:38.759PM INFO  c.l.controller.AuthorController - Counter : 1584
12:29:38.759PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.759PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.759PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.760PM INFO  c.l.controller.AuthorController - Counter : 1585
12:29:38.760PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.760PM INFO  c.l.controller.AuthorController - Counter : 1586
12:29:38.759PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.759PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.760PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.760PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.760PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.760PM INFO  c.l.controller.AuthorController - Counter : 1587
12:29:38.760PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.760PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.761PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.761PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.761PM INFO  c.l.controller.AuthorController - Counter : 1588
12:29:38.761PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.761PM INFO  c.l.controller.AuthorController - Counter : 1589
12:29:38.762PM INFO  c.l.controller.AuthorController - Counter : 1590
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.762PM INFO  c.l.controller.AuthorController - Counter : 1591
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.762PM INFO  c.l.controller.AuthorController - Counter : 1592
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.762PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.762PM INFO  c.l.controller.AuthorController - Counter : 1593
12:29:38.763PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.763PM INFO  c.l.controller.AuthorController - Counter : 1594
12:29:38.763PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.763PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.763PM INFO  c.l.controller.AuthorController - Counter : 1595
12:29:38.763PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.763PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.763PM INFO  c.l.controller.AuthorController - Counter : 1596
12:29:38.763PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.763PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.764PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.764PM INFO  c.l.controller.AuthorController - Counter : 1597
12:29:38.764PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.764PM INFO  c.l.controller.AuthorController - Counter : 1598
12:29:38.764PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.764PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.764PM INFO  c.l.controller.AuthorController - Counter : 1599
12:29:38.764PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.765PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.765PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.765PM INFO  c.l.controller.AuthorController - Counter : 1600
12:29:38.765PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.765PM INFO  c.l.controller.AuthorController - Counter : 1601
12:29:38.765PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.765PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.765PM INFO  c.l.controller.AuthorController - Counter : 1602
12:29:38.765PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.765PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.766PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.766PM INFO  c.l.controller.AuthorController - Counter : 1603
12:29:38.766PM INFO  c.l.controller.AuthorController - Counter : 1604
12:29:38.766PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.766PM INFO  c.l.controller.AuthorController - Counter : 1605
12:29:38.766PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.766PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.766PM INFO  c.l.controller.AuthorController - Counter : 1606
12:29:38.766PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.766PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.766PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.766PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.767PM INFO  c.l.controller.AuthorController - Counter : 1607
12:29:38.767PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.767PM INFO  c.l.controller.AuthorController - Counter : 1608
12:29:38.767PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.767PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.767PM INFO  c.l.controller.AuthorController - Counter : 1609
12:29:38.767PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.767PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.768PM INFO  c.l.controller.AuthorController - Counter : 1610
12:29:38.768PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.768PM INFO  c.l.controller.AuthorController - Counter : 1611
12:29:38.768PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.768PM INFO  c.l.controller.AuthorController - Counter : 1612
12:29:38.768PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.768PM INFO  c.l.controller.AuthorController - Counter : 1613
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.769PM INFO  c.l.controller.AuthorController - Counter : 1614
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.770PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.769PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.770PM INFO  c.l.controller.AuthorController - Counter : 1615
12:29:38.770PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.770PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.770PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.771PM INFO  c.l.controller.AuthorController - Counter : 1616
12:29:38.771PM INFO  c.l.controller.AuthorController - Counter : 1617
12:29:38.771PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.771PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.771PM INFO  c.l.controller.AuthorController - Counter : 1618
12:29:38.772PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.772PM INFO  c.l.controller.AuthorController - Counter : 1619
12:29:38.772PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.772PM INFO  c.l.controller.AuthorController - Counter : 1620
12:29:38.772PM INFO  c.l.controller.AuthorController - Counter : 1621
12:29:38.772PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.772PM INFO  c.l.controller.AuthorController - Counter : 1622
12:29:38.772PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.772PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.772PM INFO  c.l.controller.AuthorController - Counter : 1623
12:29:38.772PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.772PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.773PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.773PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.773PM INFO  c.l.controller.AuthorController - Counter : 1624
12:29:38.773PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.773PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.773PM INFO  c.l.controller.AuthorController - Counter : 1625
12:29:38.773PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.773PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.773PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.774PM INFO  c.l.controller.AuthorController - Counter : 1626
12:29:38.774PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.774PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.774PM INFO  c.l.controller.AuthorController - Counter : 1627
12:29:38.774PM INFO  c.l.controller.AuthorController - Counter : 1628
12:29:38.774PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.774PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.774PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.774PM INFO  c.l.controller.AuthorController - Counter : 1629
12:29:38.774PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.774PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.775PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.775PM INFO  c.l.controller.AuthorController - Counter : 1630
12:29:38.775PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.775PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.775PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.775PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.775PM INFO  c.l.controller.AuthorController - Counter : 1631
12:29:38.775PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.775PM INFO  c.l.controller.AuthorController - Counter : 1632
12:29:38.775PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.776PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.776PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.776PM INFO  c.l.controller.AuthorController - Counter : 1633
12:29:38.776PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.776PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.776PM INFO  c.l.controller.AuthorController - Counter : 1634
12:29:38.776PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.777PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.777PM INFO  c.l.controller.AuthorController - Counter : 1635
12:29:38.777PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.777PM INFO  c.l.controller.AuthorController - Counter : 1636
12:29:38.777PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.777PM INFO  c.l.controller.AuthorController - Counter : 1637
12:29:38.777PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.777PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.777PM INFO  c.l.controller.AuthorController - Counter : 1638
12:29:38.777PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.778PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.778PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.778PM INFO  c.l.controller.AuthorController - Counter : 1639
12:29:38.778PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.778PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.778PM INFO  c.l.controller.AuthorController - Counter : 1640
12:29:38.778PM INFO  c.l.controller.AuthorController - Counter : 1641
12:29:38.778PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.778PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.778PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.779PM INFO  c.l.controller.AuthorController - Counter : 1642
12:29:38.779PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.779PM INFO  c.l.controller.AuthorController - Counter : 1643
12:29:38.779PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.779PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.779PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.779PM INFO  c.l.controller.AuthorController - Counter : 1644
12:29:38.779PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.779PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.779PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.779PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
12:29:38.780PM INFO  com.library.aspect.LoggingAspect - Method: getAllAuthors(), args: []
12:29:38.780PM INFO  com.library.aspect.LoggingAspect - Method:getAllAuthors()
